0,1,0,49,1,1,110.8833,3,3
0,3,0,42,0,0,7.65,6,1
1,1,1,18,1,0,227.525,3,3
1,1,0,35,0,0,26.2875,5,1
0,3,1,18,0,1,14.4542,8,3
0,3,0,25,0,0,7.7417,8,2
0,3,0,26,1,0,7.8542,8,1
0,2,0,39,0,0,26,8,1
1,2,1,45,0,0,13.5,8,1
1,1,0,42,0,0,26.2875,5,1
1,1,1,22,0,0,151.55,8,1
1,3,0,24,1,1,15.2458,8,3
1,1,1,24,0,0,49.5042,3,3
0,1,0,37,0,0,26.55,3,1
1,1,0,48,1,0,52,3,1
0,3,0,29,0,0,9.4833,8,1
0,2,0,52,0,0,13,8,1
0,3,0,19,0,0,7.65,6,1
1,1,1,38,0,0,227.525,3,3
1,2,1,27,0,0,10.5,5,1
0,3,0,24,0,0,15.5,8,2
0,3,0,33,0,0,7.775,8,1
1,2,1,6,0,1,33,8,1
0,3,0,17,1,0,7.0542,8,1
0,2,0,34,0,0,13,8,1
0,2,0,50,0,0,13,8,1
1,1,0,27,1,0,53.1,5,1
0,3,0,20,0,0,8.6625,8,1
1,2,1,30,3,0,21,8,1
1,3,1,24,0,0,7.7375,8,2
0,2,0,25,1,0,26,8,1
0,3,1,25,1,0,7.925,8,1
1,1,1,29,0,0,211.3375,2,1
0,3,0,11,0,0,18.7875,8,3
0,2,0,29,0,0,0,8,1
0,2,0,23,0,0,13,8,1
0,2,0,23,0,0,13,8,1
0,3,0,28.5,0,0,16.1,8,1
0,3,1,48,1,3,34.375,8,1
1,1,0,35,0,0,512.3292,2,3
0,3,0,24,0,0,7.8958,8,1
0,3,0,24,0,0,7.8958,8,1
1,1,0,37,0,0,30,4,1
0,1,0,36,1,0,78.85,3,1
1,1,1,21,2,2,262.375,2,3
0,3,0,24,1,0,16.1,8,1
1,3,0,31,0,0,7.925,8,1
0,1,0,70,1,1,71,2,1
0,3,0,16,1,1,20.25,8,1
1,2,1,30,0,0,13,8,1
0,1,0,19,1,0,53.1,4,1
0,3,0,31,0,0,7.75,8,2
1,2,1,4,1,1,23,8,1
1,3,0,6,0,1,12.475,5,1
0,3,0,33,0,0,9.5,8,1
0,3,0,23,0,0,7.8958,8,1
1,2,1,48,1,2,65,8,1
1,2,0,0.67,1,1,14.5,8,1
0,3,0,28,0,0,7.7958,8,1
0,2,0,18,0,0,11.5,8,1
0,3,0,34,0,0,8.05,8,1
1,1,1,33,0,0,86.5,2,1
0,3,0,24,0,0,14.5,8,1
0,3,0,41,0,0,7.125,8,1
1,3,0,20,0,0,7.2292,8,3
1,1,1,36,1,2,120,2,1
0,3,0,16,0,0,7.775,8,1
1,1,1,51,1,0,77.9583,4,1
0,1,0,37,0,0,39.6,8,3
0,3,1,30.5,0,0,7.75,8,2
0,3,0,24,1,0,24.15,8,2
0,3,0,32,0,0,8.3625,8,1
0,3,0,24,0,0,9.5,8,1
0,3,0,48,0,0,7.8542,8,1
0,2,1,57,0,0,10.5,5,1
0,3,0,24,0,0,7.225,8,3
1,2,1,54,1,3,23,8,1
0,3,0,18,0,0,7.75,8,1
0,3,0,24,0,0,7.75,6,2
1,3,1,5,0,0,12.475,8,1
0,3,0,24,0,0,7.7375,8,2
1,1,1,43,0,1,211.3375,2,1
1,3,1,13,0,0,7.2292,8,3
1,1,1,17,1,0,57,2,1
0,1,0,29,0,0,30,4,1
0,3,0,24,1,2,23.45,8,1
0,3,0,25,0,0,7.05,8,1
0,3,0,25,0,0,7.25,8,1
1,3,1,18,0,0,7.4958,8,1
0,3,0,8,4,1,29.125,8,2
1,3,0,1,1,2,20.575,8,1
0,1,0,46,0,0,79.2,2,3
0,3,0,24,0,0,7.75,8,2
0,2,0,16,0,0,26,8,1
0,3,1,24,8,2,69.55,8,1
0,1,0,37,0,0,30.6958,8,3
0,3,0,25,0,0,7.8958,8,1
0,2,0,39,0,0,13,8,1
1,1,1,49,0,0,25.9292,4,1
1,3,1,31,0,0,8.6833,8,1
0,3,0,30,0,0,7.2292,8,3
0,3,1,30,1,1,24.15,8,1
0,2,0,34,0,0,13,8,1
1,2,1,31,1,1,26.25,8,1
1,1,0,11,1,2,120,2,1
1,3,0,0.42,0,1,8.5167,8,3
1,3,0,27,0,0,6.975,8,1
0,3,0,31,0,0,7.775,8,1
0,1,0,39,0,0,0,1,1
0,3,1,18,0,0,7.775,8,1
0,2,0,39,0,0,13,8,1
1,1,1,33,1,0,53.1,5,1
0,3,0,26,0,0,7.8875,8,1
0,3,0,39,0,0,24.15,8,1
0,2,0,35,0,0,10.5,8,1
0,3,1,6,4,2,31.275,8,1
0,3,0,30.5,0,0,8.05,8,1
0,1,0,37,0,0,0,2,1
0,3,1,23,0,0,7.925,8,1
0,2,0,31,1,1,37.0042,8,3
0,3,0,43,0,0,6.45,8,1
0,3,0,10,3,2,27.9,8,1
1,1,1,52,1,1,93.5,2,1
1,3,0,27,0,0,8.6625,8,1
0,1,0,38,0,0,0,8,1
1,3,1,27,0,1,12.475,5,1
0,3,0,2,4,1,39.6875,8,1
0,3,0,24,0,0,6.95,8,2
0,3,0,24,0,0,56.4958,8,1
1,2,0,1,0,2,37.0042,8,3
1,3,0,24,0,0,7.75,8,2
1,1,1,62,0,0,80,2,1
1,3,1,15,1,0,14.4542,8,3
1,2,0,0.83,1,1,18.75,8,1
0,3,0,24,0,0,7.2292,8,3
0,3,0,23,0,0,7.8542,8,1
0,3,0,18,0,0,8.3,8,1
1,1,1,39,1,1,83.1583,5,3
0,3,0,21,0,0,8.6625,8,1
0,3,0,24,0,0,8.05,8,1
1,3,0,32,0,0,56.4958,8,1
1,1,0,37,0,0,29.7,3,3
0,3,0,20,0,0,7.925,8,1
0,2,0,16,0,0,10.5,8,1
1,1,1,30,0,0,31,8,3
0,3,0,34.5,0,0,6.4375,8,3
0,3,0,17,0,0,8.6625,8,1
0,3,0,42,0,0,7.55,8,1
0,3,0,24,8,2,69.55,8,1
0,3,0,35,0,0,7.8958,8,3
0,2,0,28,0,1,33,8,1
1,1,1,37,1,0,89.1042,3,3
0,3,0,4,4,2,31.275,8,1
0,3,0,74,0,0,7.775,8,1
0,3,1,9,1,1,15.2458,8,3
1,1,1,16,0,1,39.4,4,1
0,2,1,44,1,0,26,8,1
1,3,1,18,0,1,9.35,8,1
1,1,1,45,1,1,164.8667,8,1
1,1,0,51,0,0,26.55,5,1
1,3,1,24,0,3,19.2583,8,3
0,3,0,24,0,0,7.2292,8,3
0,3,0,41,2,0,14.1083,8,1
0,2,0,21,1,0,11.5,8,1
1,1,1,48,0,0,25.9292,4,1
0,3,1,24,8,2,69.55,8,1
0,2,0,24,0,0,13,8,1
1,2,1,42,0,0,13,8,1
1,2,1,27,1,0,13.8583,8,3
0,1,0,31,0,0,50.4958,1,1
0,3,0,24,0,0,9.5,8,1
1,3,0,4,1,1,11.1333,8,1
0,3,0,26,0,0,7.8958,8,1
1,1,1,47,1,1,52.5542,4,1
0,1,0,33,0,0,5,2,1
0,3,0,47,0,0,9,8,1
1,2,1,28,1,0,24,8,3
1,3,1,15,0,0,7.225,8,3
0,3,0,20,0,0,9.8458,8,1
0,3,0,19,0,0,7.8958,8,1
0,3,0,24,0,0,7.8958,8,1
1,1,1,56,0,1,83.1583,3,3
1,2,1,25,0,1,26,8,1
0,3,0,33,0,0,7.8958,8,1
0,3,1,22,0,0,10.5167,8,1
0,2,0,28,0,0,10.5,8,1
0,3,0,25,0,0,7.05,8,1
0,3,1,39,0,5,29.125,8,2
0,2,0,27,0,0,13,8,1
1,1,1,19,0,0,30,2,1
0,3,1,24,1,2,23.45,8,1
1,1,0,26,0,0,30,3,3
0,3,0,32,0,0,7.75,8,2
